question_id,length,date,text
102107,1187,2015-12-26 17:04:00,"אני קנאית בטירוף , כולם צעד אחד קדימה ואני 50 צעדים מאחור לדוגמא לימודי נהיגה במכונית רק עכשיו התחלתי , גשר בשיניים עשיתי רק חודשים אחרי הגיוס . לא היה לי אף פעם בן זוג היה בחורים אבל לא הרגשתי שזה צעד נכון או שהם מתאימים בשבילי , אני כמעט בת 20 וחוץ מזה שברמה האינטימית לא הייתי עם אף בחור גם לא יצא לי להתנשק יותר מדי . 
כשאני אומאת שאף פעם לא יצאתי עם מישהו אז כולם מסתכלים עלי בעין אצלה כאילו אני איזה חייזר מכוכב אחר . אני מאוד מתופחת , אני מתאמנת בין 5 ל 6 פעמים בשבוע בסטודיו וקורעת את התחת בשביל שאני ירגיש טוב עם הגוף שלי , בשירות הצבאי שלי אני רואה הרבה חיילים ויצא לי לפלרטט פה ושם אבל לא יצא מזה כלום או כי לא היה לי אומץ או שאני פשוט לא יודעת איך לגשת לעניין הזה והכל חומק לי בין הידיים . אני כבר ממורמרת לגמרי מזה כי בא לי שמישהו יאהב אותי כמו שיש לבחורות אחרות ולחברות שלי שהם רק נפרדות ממשהו ואחרי שבוע יש להן בן זוג חדש כבר . 
 
והתשובה של כולם הוא לחכות כי זה 
יגיע אבל כמה אפשר לחכות .  
אני לא כבר לא בת 16 ואני לא ילדה 
שמאמינה לקלישאות מסרטים .  
 
אני גם מרגישה מוכנה כבר לשכב עם מישהו ואני לא צריכה משהו שאני יתאהב בו והוא האחד , אני רק רוצה משהו שאני יוכל לסמוך עליו ושאני ארגיש בנוח איתו . 
 
מה עושים במצב כזה ? ואל תגידו לי לחכות הוא יבוא כי זה משפט די מחורבן"
101991,1012,2015-12-26 16:36:00,"אוקיי אז הסיפור הוא כזה יש לי בן זוג כבר כמה שנים (4 ליתר דיוק) ובכללי הכל טוב איתו ,כאילו לא רע לי איתו אבל גם אין לי אליו רגשות חזקים כל כך כמו שהיו בהתחלה נפרדנו לחודש במהלך הקשר (לפני חצי שנה) וחזרנו אחרי שהוא שלח לי הודעות והתקשר וחפר שנחזור אבל מאז שחזרנו אני לא בעניין שלו יותר נפגעתי ממנו המון בפרידה ו״ירד״ לי ממנו ממש  
עכשיו הבעיה היא שהכרתי מישהו חדש שהוא פשוט הבחור המושלם!! כאילו הוא יצא מאיזה קומדיה רומנטית אמריקאית הוא מצחיק אותי הוא מרגש אותי הוא גורם לי להרגיש פרפרים ולהתגעגע אליו ולרצות אותו לידי ברמות שאף פעם לא הרגשתי הוא גם בדיוק הטעם שלי בגבר ובאמת שהוא ממיס אותי ועכשיו מגיע הפאנ׳ץ (סליחה על החפירה) עשינו ערב חברים כזה אצל הבן זוג שלי בבית (האהבה שלי איתנו בחבורת חברים) ויצא שהתנשקנו פיקה באחת המשימות וכמעט והתעלפתי מרוב התרגשות וזה כולה נשיקה של שנייה וכל כך נהנתי ! ומאותו ערב אני בבלבלה רצינית מצד אחד יש לי בן זוג וקשר כביכול יציב אבל מצד שני יש לי אהבה לבחור הזה וגם לו יש אליי הוא רוצה אותי ממש ואני ממש מבולבל להישאר בקשר הנוכחי ? להיפרד וללכת על זה ? מה לעשות ? חייב עצה !!!"
102103,2303,2015-12-26 11:40:00,"אוקיי אז ככה, לפני שאני מתחילה, אני מודעת שאני נערה מתבגרת וחווים דברים כאלה ו""בלה בלה בלה"".. אז אני באמת מרגישה במצוקה גם אם עוד כמה שנים אני אצחק על זה, ובאמת אשמח אם תסייעו לי :-) 
 
יש לי שני חברי ילדות, שהם גם החברים הכי טובים, אחד מאוהב בי ואני יודעת את זה והיינו חברים לתקופה קצרה למרות שאני ממש לא בעניין שלו.. השני הוא הקראש שלי (זה שאני דלוקה עליו) מאז שאנחנו מכירים בערך! שהיינו קטנים היינו החברים הכי טובים ואפילו התחתנו (בכאילו, כמובן) בטקס סודי שעשינו.  
 
אני ושני הבנים האלה מין חבורה כזאת שאני הגלגל השלישי בה, כי הם החברים הכי טובים, תמיד באותה כיתה, תמיד אותם חברים, ואני לא. למרות הכל אנחנו כמו אחים. באמת נעשה הכל אחד בשביל השנייה. הבעיה היא, שגדלנו, (בני 14, אפשר לחשוב.. אבל בכל זאת..), עלינו לתיכון, הם יצרו להם את המעגל שלהם ואני את המעגל שלי, והתנתקנו, כמעט לגמרי. רכשתי לעצמי בבית הספר החדש שלוש חברות מדהימות והוא רכש לעצמו חברים.. הכל טוב ויפה.. אה, שכחתי לציין שאותו זה שאני דלוקה עליו, כל כיתה ז' הציקו לנו שאנחנו זוג כי היינו מאוד קרובים וזה מאוד הביך אותנו- בעיקר אותו. ולא הפסקתי להכחיש את זה עד שהם היו לגמרי בטוחים שאני לא אוהבת אותו (מין הגנה עצמית מטומטמת), שמרתי את המחשבות שלי בלב, אף אחד לא יודע עד היום שאני אוהבת אותו. אני חושבת שבגלל זה התרחקנו, בעיקר אני, חשבתי שאם אני לא אדבר איתו ולא אצור איתו קשר אני אשכח ממנו. כמובן שזה לא קרה, הוא מצדו כן שכח אותי לגמרי, ככה אני מרגישה לפחות, אבל אני גם כל פעם שהוא מנסה לדבר איתי אני מסובבת לו את הגב ומגדילה את המרחק, אני כבר לא שולטת בזה!!  
 
בקיצור, זה מתחיל להסתבך כשאחת החברות הטובות שלי מאוהבת בו גם, וזה נראה שגם הוא מאוד מאוד בעניין שלה, זה גרר וגורר המון קנאה מצדי, ולי ולה היו המון ריבים שלא קשורים לזה והקשר בינו לבינה רק מלהיט את הכעס שלי כלפיה וכלפיו- למרות שזה לא אשמתם! אני מסתובבת עצבנית כל היום בלי שליטה כי הקנאה אוכלת אותי מבפנים. ואני לא יכולה לספר את זה לאף אחד- גם לא לחברות הכי קרובות שלי, כי אני אצא שקרנית ואדפוק את חברה שלי לגמרי. אז אני שומרת בבטן. בזמן שהבחור היחיד שהתאהבתי בו ואני באמת באמת אוהבת- אוהב את חברה שלי. 
 
למזלי, (אוף אני יוצאת רעה), היא טסה ממש בקרוב לשליחות. ואני מרגישה כאילו זו ההזדמנות בשבילי, כאילו היקום עשה לי את זה בכוונה!  אבל אני לא יודעת אם מוסרי לחדש את הקשר איתו אחרי שהיא תעזוב, כי זה מין חוק לא כתוב שאסור להיות  חברים של הקראש של החברה.  
 
אוף!! אני לא מפסיקה לחלום עליו בלילה לחשוב עליו כל הזמן, כי אני רואה אותו כל יום!! 
אז אחרי כל החפירה- אפשר עזרה??"
102102,2433,2015-12-26 10:57:00,"שלום,  
אני אנה בת 17, כיתה י""ב.  
 
במהלך השנה האחרונה (מגיל 16) עברתי ארבעה סוגים של הטרדות מיניות. לפני כן, עברתי רק הטרדה אחת שהייתה באינטרנט.  
 
פעם ראשונה, שלישית ורביעית היו מאנשים שכביכול הכרתי, אחד מהם היה מבוגר ממני בהרבה שנים. בשניים מהמקרים זה הגיע למקומות קצת יותר אינטימיים מאשר חזה או רגל, ובפעם אחת זה הגיע למצב שהייתי כמעט בלי בגדים.  
את כל המקרים סיפרתי רק לחברה הכי טובה שלי ולידיד מאוד טוב והם עד היום מנסים ללחוץ עליי להגיש תלונה אבל אני הסברתי להם שכרגע אני אפילו לא חושבת בכיוון הזה.  
המקרים האלה נורא מפריעים לי.. נורא. בגלל המקרים האלה התדרדרתי להרבה מקומות לא טובים. הביטחון שלי אף פעם לא היה גבוה. תמיד ראיתי את עצמי בתור מישהי שהיא ""לא מספיק"", ותמיד היו את אלה שלא הסכימו בכלל, ואת אלה שקצת יותר הסכימו. אבל מאז המקרים האלה הביטחון שלי נהיה אפילו גרוע יותר.  
 
אבל המקרה שבאמת הרס אותי, באמת באמת השאיר לי צלקות היה המקרה השני.  
המקרה השני... המקרה השני היה קצת יותר מהטרדה. היו חמישה בנים והם שכבו איתי.  
הייתי נאיבית יום אחד ופשוט נכנסתי לסביבה שלא הייתי צריכה להכנס אלייה. הייתי עם בחור אחד זר לגמרי בדירה שלו ואחרי כמה זמן באו עוד. ניסיתי להתנגד בניגוד לשאר המקרים לא קפאתי ישר במקום, מה שהפתיע אותי כי תמיד הפחד הכי גדול שלי ממצב כזה היה שאני לא אוכל לזוז.. רק שזה שלא קפאתי רק הפך את המצב לגרוע יותר כי הם היו יותר ממני והם לא נתנו לי ללכת.  
אני לא אפרט על מה שקרה שם או אזכיר את המילה הזאת, אבל... יש לי סיוטים על זה, בכל מיני צורות, בכל מיני חלקים של היום. אני סיפרתי את זה לחברה שלי אבל לא עד הסוף, לא בדיוק מה קרה ולא איך. היא לוחצת עליי לספר להורים שלי ואני לא יכולה. אני נמצאת בטיפול פסיכיאטרי ואני והפסיכיאטרית שלי מדברות על כל המקרים אבל על זה היא לא יודעת כי אני פוחדת שהיא תהיה חייבת לדווח למישו. אני לא מסוגלת לצאת מהבית כי הוא גר כמה דקות מרחק ממני. אני גרה במקום קטן, כמעט הכל וילות, אני רואה המון אנשים כל יום וכל פעם שאני בחוץ אני פוחדת להתקל באחד מהם.. כבר יצא מצב בעבר שראיתי אחד מהם במרכז קניות ואת הבחור ההוא שבהתחלה הייתי איתו לבד ראיתי פעם ראשונה רק בזמן האחרון, בלי שהוא ראה אותי.. אני ממש פוחדת. אני סגורה בתוך עצמי, אני מקבלת התקפי חרדה, כשהתחלתי לחתוך זה לא החזיק הרבה כי חברה שלי גילתה אז התחלתי לחתוך במקומות פחות נראים כמו ברגליים.. התיאבון שלי או מאוד גדול או לא קיים בכלל אז המשקל שלי עולה עלייה דרסטית ופתאום צונח בצורה דרסטית. אני יודעת שאני בדיכאון אבל כדורים לא באים בחשבון. חברה שלי אומרת שאני חייבת לעזור לעצמי אבל אני לא יודעת איך.. אני חייבת עזרה.. אני באמת לא יודעת איך אני אתגבר על כל כך הרבה דברים שקרו בזמן כלכך קצר, ואיך אני אסמוך על מישהו אי פעם..."
102084,860,2015-12-26 09:36:00,"היי אני רונה , בת 19 .. 
אמא שלי חושבת שאני בתולה ,  
איך גיליתי? : אני נמצאת בזוגיות כבר 3 חודשים והיום לראשונה ביקשתי רשות שחבר שלי ישן אצלי בבית באותה מיטה .. אמא שלי ראתה את העיניין בעין טיפה עקומה שלטענתה הקשר עדין לא יציב ולכן כדאי שאשמור יותר על הכבוד העצמי שלי ורמזה גם לקיום יחסים לראשונה , שזה אמור להיות דבר מיוחד .. 
העמדתי פנים שאני מסכימה איתה שאני בתולה אבל דיי הייתי צבועה כי אני לא בתולה , איבדתי את הבתולין בגיל 17 וחצי ורק אחותי הגדולה יודעת כל כך .. אני לא מצטערת ששכבתי אבל כשאני שומעת את המילים של אמא זה קצת צורב לי באוזן .. 
איך לספר לה ?  
היא נורא תיפגע כי גם אחותי הגדולה (גדולה ממני בשנתיים ) שכבה עם גברים וסיפרה לאמא שלי רק אחרי זמן מה על קיום המעשה והיום אמא שלי אמרה לי שהיא ניפגעה כי לא ידעה על זה מוקדם יותר.. 
זה עושה אותי עצובה לשמוע שאמא שלי פגועה כי הדבר האחרון שארצה הוא לפגוע באמא שלי ! 
איך אני מספרת לה ? מה להגיד לה ?"
102012,951,2015-12-25 23:58:00,"שלום AskPeople 
אני בת 15 , סובלת מאמא שחושבת שמותר לה להרים עליי יד. 
היום ה- 25.12.2015 
התפתח ריב ענק בבית. 
בזמן שבא איזה שהוא טכנאי. 
אמא שלי התחילה לצרוח עליי , ""תעשי את זה ואת זה ואת זה"" . 
ורק התעוררתי . 
ואז אמרתי משהו בצחוק בעברית והיא לא כ""כ מבינה . 
ואמרתי לה ""מה גםאת זה את לא מבינה?"" ואז הסברתי לה. 
ואז היא אמרה בקול של פקודה. 
""אם את תדברי בעברית בבית שלי ואני לא אבין את זה אני אתן לך מכה בראש"" 
כאילו אני איזה כלב. 
אז אמרתי לה שאין לה שום זכות להרביץ לי . 
והיא אמרה  
""כל עוד את גרה בבית הזה, יש לי זכות מלאה לעשות בך מה שאני רוצה , אני אמא שלך ואת הבת שלי וככה זה"" . 
אז התחלתי לריב איתה ולהגיד לה שעד שלא יהיה לי אומץ לבוא למשטרה ולהתלונן אז ככה שיוצא שאני אהיה ילדה מוכה. 
והיא התחילה לצרוח עליי להרביץ לי ואומרת . 
""מה את משקרת?! מתי הרבצתי לך, אם הייתי מרביצה לך עכשיו היית בבית חולים סוצ'קה"" (ברוסית כלבה). 
ומקללת אותי בלי סוף עכשיו ואני רק רוצה לבכות. 
למה אני חייבת לסבול יחס כזה? 
למה זה מגיע לי? 
אני רוצה למות ... :(((("
101986,2832,2015-12-25 23:28:00,"יש לי חבר 3 וחצי שנה מכיתה י״א אנחנו ביחד אחרי הוא באמת רצה אותי לא סתם למשחק נלחם למעני המון כי אבא שלי לא רצה שנהיה ביחד המון מלחמות שלח אנשים שידבר.


הוא תמיד נתן לי להרגיש שאני משהו מיוחד בשבילו  ושבחיים לא יפגע בי אהבה מהלב כמה שאני אסביר לא באמת אגדיר את  האהבה הזו.. קשר אין בו פרידות בכלל מריבות של כמה דקות ובסוף חוזרים נשבעת בחיים לא נתן לי לישון עצובה ,אבל היו לו הרבה קטעים שהייתי סולחת בגלל האהבה שהייתה בנינו ועוד גם הוא לא היה נותן לי לעזוב גם אם רציתי , הוא היה בכלא 3 חודשים בגלל רישון הוא בשלילה עכשו הוא עשה עבודת שירות  ספגתי הכל ועזרתי ועמדתי לצידו בהכל  הבעיה יושב עם  חברים לא כל כך טובים בקיצור יש לו עבר לא כל כך טוב אני בחורה יפהה מאוד מנומסת מכובדת ספגתי הרבה ממנו כל הזמן היתי מגלה משהו עליו היתיי סולחת ואומרת מחר ישתנה אני אשנה אותו ביידים שלי  ובגלל זה אבא שלי לא רצה אותו המון זמן אמא דיברה איתו מליון פעם אמר לי אני לא אתן את הבת שלי לבנאדם כזה .. וכל פעם שאבא שלי היה מסרב שנתארס היתי מרגישה דקירה בלב כמו חנוקה מאוד והמשכנו לנסות ולנסות לא ויתרנו בכלל בסוף אבא שלי הסכים התארסנו הכל טוב ויפה בארוסים עכשו.. אנחנו רבים הרבה בגלל שאני מבבקשת ממנו שיפסיק לשבת עם החברים האלה הם מעשנים ג׳וינט ושטויות ואני שונאת את זה והוא נגרר איתם החברים האלה בתיכון ושכנים שלו באותו מצב  עוזרים לו והוא אומר שהם חברים אמייתים ולא יכול להגיד להם ביי אני צריך להתרחק מכם הוא טוען שנתחתן יפסיק לשבת ובנתיים הוא משתעממם בבית כי הוא גבר אין לו מה לשבת בבית אבל מפריע לי  אני מפחדת בעתיד יהיה לי בעל שמעשן דברים כאלה וחוץ מזה לא מזמן התחיל לעבוד כי היה חייב לעשות עבודת שירות אני יושבת 
 לפעמיים לבד חושבת בואנה יסתומה מגיע לך יותר טובב מזהה אמא שלי גם רצתה משהו יותר טוב גבר עם מקצוע בנאדם ככה שיהיה ממש מציאה אבל גורלי לא נתן לי ככה הטובים תמיד מקבלים את הרע והרעים מקבלים את  הטוב .. למרות שכל העולם והחברות והקרובים כל שאני איתם מתחילות לשאול אותי איך אתם וזה ולהתעניין בקשר שלנו כאילו לא היה זוג כזה ונותנות ליי להרגיש אם אני אפרד ממנו כאילו הפסדתי את העולם  במלואו .. ואניי בטוחה שאחרי יומים יבוא מישהו אחר כי אני באמת שווה .. אבל הפרידה הזאת אני לא מצליחה אפילו להגיע אליה לפעמיים אני רוצה כי מגיע לי יותר טוב .. אבל אני חושבת לרגע שיש לו דברים טובים שהוא ממש טוב מכבד אותי מאוד עומד לצידי במצבים קשים כמו עכשו אמא שלי חודש בבית חולים לא עוזב לשנייה .. לפעמיים עצבני גם  צועק שממש אני מעצבנת אותו ואני גם יש לי תקטעים שלי  סוגרת לו בפנים וצועקת והוא סובל את כל  השטויות שלי קשה לי לקחת החלטה במצב שאני שבורה  גם בגלל אמא וגם בגלל שאין מצב שהוא יעזוב אותי הוא אומר לי אני לא אתן לאף אחד שיקח אותך ממני הוא לא נותן לי להפרד ממנו ואין לי דרך לגלות עליו דברים כי כמה פעמיים גילתי דרך  האייפון שלו  ורבתי איתו וסלחתי ואמר שזה לא יקרה עוד פעם כי גילתי שהוא מעשן גוינט מדי פעם הבטיח לי שזהוא.. עכשו הוא יותר זהיר ובטוח שהוא מוחק אז אין לי דרך לתפוס עליו משהוא אני דואגת לעצמי ולעתיד שלי מאוד מפחדת שאני אתחתן עם הבנאדם הלא נכון ואחיה חיים של כלבים ואתגרש עם ילדים מפחדת שיהיה אבא רע וגם מפחדת לעזוב כי אנחנו  באמת אוהבים"
102031,2678,2015-12-25 23:04:00,"חבר שלי (המדהים) ואני ביחד מזה שלוש וחצי שנים, 
הוא בתפקיד 'לוחם מעברים' (נמצא במשטרה הצבאית בגבולות י-ם) ואני בשירות לאומי קרוב לבית. 
כבר כמה זמן שהוא רוצה מאוד לצאת לקצונה, אך לאחרונה הוא החליט לוותר על זה מסיבה שקשורה לקשר שלנו. 
לפני שניכנס לפרטים, חשוב לי לומר ששניה אחרי שהוא אמר את זה- אמרתי לו שיצא לקצונה.  
אני תמיד בדעה שצריך ללכת אחרי החלומות שלך ומטרת הבן/בת הזוג זה לתמוך בחלומות האלו ולעזור לך להתגבר על הקשיים בדרך להשגת היעד. 
 
אך כאן הסיפור מעט מסתבך. 
אני לא יודעת מה המניעים שלו לקצונה ואני גם לא כ""כ יודעת עד כמה הוא מודע אליהם. 
עד לא מזמן, כשזה היה בראש מעייניו, הוא מדי פעם הזכיר את הנושא שקצונה זה כסף והטבות.  
אם הוא רוצה את זה מהסיבות האלו- מובן שאין לי שום רצון לצדד בזה. 
מצד שני, הוא הוסיף שכולם מחכים להשתחרר מהצבא אך לא תמיד יש דברים מרתקים לעשות אחרי זה. כלומר- יש לו תעודת בגרות אבל לא גבוהה, הוא לא רואה את עצמו עדיין לומד באוניברסיטה ... לעבוד בצבא יכול להיות אחלה דבר.  
עם זאת - אני יודעת שמשהו שהוא רוצה לעשות כבר הרבה זמן זה לעבוד בתור יוטיובר, אבל הוא לא מצליח לראות את עצמו עושה את זה וכשיוצא לנו לדבר את זה הוא מעלה את הנושא שזה סיכון מבחינה כספית. 
בנושא הזה חשוב לי לציין שאני באה ממשפחה מבוססת יותר, כך שתמיד יותר קל לי ללכת אחרי השאיפות שלי, אך עדיין אני מאמינה שהדברים שהוא מדבר עליהם זה תירוצים- כי הוא יודע שאעזור לו ואתמוך בו. מצד שני, אני יכולה להבין אותו ואת זה שהסיטואציה שאני עוזרת לו מבחינה כספית אולי לא תהיה נעימה לו.  
בחזרה לנושא- הסיבה שהוא החליט לוותר היא שכרגע הוא חוזר מהבסיס אחת לשבועיים ואין ספק שזה קשה עבור שנינו. עד עכשיו לי היה קשה עם זה, ולאט לאט זה פחות קשה לי, אך לאחרונה הוא מעלה את זה שלו קשה.  
אישית אני מעדיפה שהוא לא יחתום קבע (קצונה מחייבת קבע), ודווקא כשהוא כל הזמן דיבר על לחתום קבע אני הרגשתי רע עם זה- כי עד לא מזמן לא היתה לו בעיה גם לא לדבר איתי שבועיים, אז הרגשתי שהרצון שלו לחתום קבע מתקשר לרצון שלו לתפוס מרחק. 
איכשהו הוא התהפך בזמן האחרון והוא זה שיוצר את השיחות והוא זה שטען שאני מרגישה לו מרוחקת.  
יכול להיות שזה נובע מהעובדה שהוא היה צריך את הריחוק הזה ונתתי לו אותו, ואז הוא חזר ורצה יותר קרבה, ועכשיו אני נותנת לו אותה. 
אז עכשיו כשהוא מדבר על לא לצאת לקצונה זה מעמיד אותי במצב לא נעים - כי אני שמחה על זה שהרצון לקרבה חזר להיות הדדי, אך עבורי זה לא מתקבל על הדעת שהוא לא יתקדם בגלל הקשר שלנו. 
 
היבט נוסף שחשבתי עליו, הוא שכרגע הוא נמצא כמעט שנה בצבא אז זה מעולה עבורו לראות את עצמו גם חותם קבע. זה מעולה מהבחינה הזאת שבמקום להתמרמר על כל יום שהוא נמצא רחוק מהבית, הוא מצליח לראות את עצמו נשאר שם מרצונו החופשי. מצד שני, כשהוא יסיים את השירות הסדיר שלו, אני בכלל לא בטוחה שהוא עדיין ירצה להישאר שם, אך כבר לא תהיה לו ברירה כי הוא חתום על חוזה בשל היותו קצין... 
 
אשמח לתשובות מפורטות על מגוון השאלות והתהיות שהעלתי כאן, שכולן מתרכזות לשאלה אחת מרכזית -  האם כדאי לצאת לקצונה?"
102045,2304,2015-12-25 21:33:00,"ח'ברה זאת לא שאלה פשוטה אני יעריך מאוד אם תקראו מההתחלה עד הסוף ותייעצו לי מהניסיון הידע והרגש שלכם תודה ענקית מעומק ליבי מראש! 
 
היי 
אני בן 26 ונמצא בזוגיות למעלה מ-7 שנים עם בחורה בת 24 (אני מאשדוד והיא מנהריה ואנחנו בדר""כ נפגשים לשישי שבת, אחת לשבועיים.)  
הבחורה בעיניי מתוארת כבעלת לב טוב, חמודה, אינטלגנטית, אסרטיבית, דואגת, מבשלת, מנקה, יציבה לא תלותית, ממשפחה טובה היא בת זוג עם יתרונות ותהיי אמא מצוינת. והיא? *מאוהבת בי* 
אבל:  
באופן טבעי, היא רוצה שלפחות אני יתן לה כיוון, ויאשר לה האם מבחינתי בכלל הקשר צופה התקדמות מסויימת לעבר נישואים בשנה שנתיים הקרובות. 
וח'ברה בכנות 
אין לי את התשובה... אני מרגיש שיש לי משהו מאוד אכותי בידיים ושמין הסתם נקשרתי אלייה המון עם השנים, היא הייתה לצידי בתקופות מיוחדות, זוהרות וקשות ותמיד הייתה שם בשבילי, מכאן אני מכבד אותה מאוד ולא רוצה לפגוע בה ורוצה את ההכי טוב בשבילה כי *מגיע לה את זה*. 
יש לציין שאני מרגיש שהיא אוהבת אותי ונמשכת אליי הרבה יותר ממה שאני אלייה. (אני לא יודע אם אני אוהב אותה או שנוח לי איתה או שאני איתה מתוך כבוד או שזה מה שההגיון ואינסטינקט ההשרדות אומר לעשות.) 
סקס: 
היא מצליחה להגיע לסיפוק ממני ואני תמיד דואג שיהיה לה את הסיפוק הטוב ביותר עבורה ותמיד עם אצבע על הדופק להשתפר. אני אישית במרבית הפעמים לא מצליח לגמור מהאקט של הסקס עצמו איתה ספציפית, לצערי, אז אני מגיע לידי סיפוק ע""י אוננות יחד איתה.. (שנראה לי שהתרגלתי לזה מחוסר ברירה למרות שאני לא חושב שכלום יוכלו להשלים עם מצב כזה, אבל זה מתחיל לקבל יותר ויותר כובד ומשמעות ככל שהקשר ניהיה יותר רציני)  
נתונים: 
אני: אנשים רבים אומרים שאני סתם חסר ביטחון לגבי המראה שלי ושאני נראה טוב אבל אני לא חושב כך.. אומנם זה לא הכל אבל יש לזה משמעות רבה..  
היא: נראת יותר טוב ממני. אני דיי סקפטי שאני אצליח להשיג מישהי אחרת שנראת אולי יותר טוב ממנה ושאני אצליח להמשך אלייה ולחשוק בה באמת.. (שלא נדבר על שילוב של אכויות קרובות לשלה.) 
השאלה: 
האם להשמע לאינסטינקט ההשרדות שאומר שאני לא אצליח להשיג יותר טוב מזה? ויותר גרוע מזה, שאני עלול להפסיד את ההזדמנות הטובה ביותר שהחיים יכולים להציע לי כי זאת הזדמנות של פעם בחיים?  
או לסיים את הקשר ולצאת לחפש את מזלי בחוץ ולקחת את ההימור שאולי אני ישאר בודד וכאוב או לחילופין מאושר ובר מזל?   
(מאוד חשוב לי גם שיהיה לה טוב אני לא רוצה לשחק איתה, וכל עוד היא צעירה ויש לה עוד הזדמנות למצוא לה גבר ראוי, זה המעט שאני יוכל לעשות עבורה. בקיצור אני חייב להגיע להחלטה לכאן או לכאן!) 
 
תודה רבה רבה למי שהגיע עד לכאן תודה! אנא עזרו לי עם דעתכם!"
102026,1077,2015-12-25 21:01:00,"שלום חברים אני לא פרקתי פה ממזמן כי פשוט היה לי טוב. אני בטירונות 02 נשאר לי עוד שבועיים. אתמול בלילה שני ילדים מהאוהל שלי התעללו בי (סוג של) ובעוד משהו והציקו לנו בצורה מטורפת. הילד השני אמר למפקדים שמפריעים לישון ונוצר מצב שהם יודעים הכל. כולם פה ערסים כאלו אתם יודעים למה אני מתכוון (פשוט בלי רגש) קוראים לי מלשין עוקצים אותי כל הזמן. הילד שהיה איתי דואג לעצמו ומבקש לעבור אוהל אני תקוע עם מי שהציק לבד (הוא לא עבר אוהל אבל זה ניראה לי יקרה). אין לי ביטחון ורצון לקום להרביץ להם או משהו בסגנון אני לא כזה. בצבא התגברתי על חרדה חברתית בתכלס. אני לא בטוח עם הוא יחזור לעשות עוד משהו ולנקום על זה שהוא חושב שהלשנתי וסיפרתי למפקדים. אבל אני מרגיש שבור ולא מפסיק לבכות. נמאס לי לקחו לי את הגבריות והביטחון. אני מרגיש בודד פה. מה אתם אומרים? עד שבניתי ביטחון לקחו לי אותו.  
בנאדם בן 19 חייל לא מצליח להסתדר בעולם הזה.  
אני אישית חושב שלא ככה מגדירים גבר שגבר זה לא אחד שמרביץ ונוקם. אבל כן צריך גבר צריך לדעת להגן על עצמו. איך אני יעבור פה עוד שבוע? 
אני נואש כבר מרגיש. 
מה אתם הייתם עשוים? 
ואיך הייתם מתמודדים? 
אני פשוט מרכיש ריק מכוח להתמודד לבד. 
תודה ענקית למי שקרא ועזר."
