question_id,length,text
200300,2503,"לפני הכל, אני גבר ! 
בהיותי ילד ועד לפני 8 שנים לערך, לא היו לי בכלל חברים. למרות שידעתי בערך מה זה אומר חברים. אבל לא הייתי ממש בתוך זה. 
ואז, 
 
הכרתי דרך האינטרנט בחור מעניין שהיה לי אליו הרבה הערכה וכבוד. 
הוא יותר קטן ממני בשנה שנתיים וגר רחוק ממני. 
 
בזמנו כשהכרתי אותו, היו לנו המון שיחות נפש לתוך הלילה וכ' וכ' 
אנחנו לא הומואים. אבל דיי התאהבנו באופי של השני. עד כדי כך, שהתחלנו לגור ביחד לזמן קצר. 
אם הזמן ועם השנים, הוא התחתן ונולדו לו ילדים. 
 
הוא טיפוס מסתורי (!!) 
הוא לא אוהב לחלוק מידע עם אחרים. וממני, הוא מסתיר המון מידע. למרות שהוא (ואני) מחשיבים את עצמינו כחברים. 
 
עד לפני כחצי שנה לערך, הוא התחיל לספר לי כל מיני סיפורים על עצמו ועל אשתו וכ'. את כל הבעיות שהיו לו עם אשתו, הוא סיפר לי. 
ובמיוחד היה את עניין הכסף ! 
לפי דבריו, לא היו לו באותה תקופה חברים כדי שהוא יוכל לשוחח איתם על מצבו הנואש. אז הוא פנה אליי. למרות שלא דיברנו איזה שנה לפחות, דיבור רצוף. 
 
בזמן האחרון, הוא התגרש מאשתו, והוא ""זרק"" את עצמו מהבית. 
חיפש מקום מגורים, ישן לפעמים ברכב שלו ולפעמים הייתי מרחם עליו ומביא לו את כרטיס האשראי שלי כדי שיוכל לקנות לעצמו אוכל. 
לפעמים שילמתי עליו לאכסניות. 
אחרי תקופה קצרה, הוא מצא דיור קבוע. 
בגלל שהוא לא עבד באותה תקופה, אז הבטחתי לשלם לו כל חודש עד תחילת העבודה שלו בעתיד את שכ""ד שלו. 
 
אחרי שלושה חודשים בערך, התחלתי להרגיש מין ריחוק בנינו. ויותר מהצד שלי. 
הגעתי למצב שאמרתי לו, שאני חושב שאני מרגיש מנוצל על ידו בגלל כל הכספים שהייתי מביא לו לדירה או לאוכל וכ', זה הפריע לי במקום כל שהוא, שהבאתי לו כספים. 
כי מהצד שלי לפחות, אני רואה שהוא טיפוס בזבזן (בדיוק כפי שגרושתו אומרת עליו כל הזמן). כמובן שהוא התחיל לספר לי על הבעיות הרבות שיש לו עם גרושתו וכ'. וחוץ מזה שיש לו חובות בהוצל""פ וכ'. 
ואז הוא אמר לי . יודע מה? אני לא רוצה שתביא לי יותר כספים ! 
 
זה היה טוב בשביל הפתיח  
אב בתכלס, הוא עדיין מנסה איכשהוא להשתמש בי לצרכיו. 
ובכל פעם שאני נותן לו כסף או שווי כסף כגון קניות בסופר וכ', אני מרגיש לאחר כמה ימים שאני מנוצל שוב פעם. 
ושוב פעם יש לי את המחשבה שכאילו כך לא צריכים להתנהג שני חברים. 
אגב, כשאמרתי לו את זה, הוא אמר לי שאני לא יודע על מה אני מדבר. וזה בגלל שאף פעם לא היו לי חברים. וכך כל החברים בכל העולם עוזרים אחד לשני. אז למה שאתה לא תעזור לי כחבר שלך !? 
ולפעמים קורה שהוא ""יושב"" לי על המצפון. ואז אני מתחיל להרגיש רע עם עצמי. בגלל שאני מקשיח את הלב שלי כלפיו. 
 
 
נכון. 
אני לא יודע באמת איך חברים מתנהגים אחד עם השני. 
אבל זה עדיין נראה לי מוזר מידי כל העניין החברות הזו בנינו. 
 
שאלותיי הן אלו. 
* מדוע הוא כזה (אולי רק אני חושב ככה?)? 
* מצד אחד ממש באלי לסיים את הקשר בנינו ומצד שני אני רוצה להמשיך אותו. מה אתם ממליצים לי ? ולמה !?"
200301,958,"היי, 
רציתי לשאול שאלה בנוגע ליחסים. אני בת 24 ומרגישה שמעולם לא חוויתי אהבה אמיתית. הקשר הארוך והיחיד שהיה לי הסתיים לפני חמש שנים (היינו יחד שנה ותשעה חודשים ולא באמת נמשכתי אליו). מאז יצא לי לצאת עם גברים לא יותר מחודשיים וגם אז הרגשתי מאוד לא שלמה ו""חתכתי"" את זה. התחלתי לצאת לפני שבועיים (חמישה דייטים) עם בחור חמוד בן 27. בהתחלה היתה לי התלהבות ועכשיו קצת פחות. אני חוששת שזה בגלל שזיהיתי בו צד קצת שלילי (מדבר לפעמים באופן שלילי על אנשים), אנחנו מתנשקים די באופן שונה אחד מהשניה (ואני מתביישת להגיד לו על זהמשהו) וגם כי אני מפחדת שהוא לא לוקח את העתיד שלו מספיק ברצינות.  
אני בטוחה שיש לי הרבה מגננות משלי ואני בד""כ חוסמת את עצמי מאוד מהר (ולמרות זאת מרגישה די שלמה עם ההחלטות שלי תמיד) ובכל זאת אני תמיד תוהה אם כשאכיר את האהבה הגדולה שלי, אדע ישר שזה זה והכל יתגמד או שלפעמים זה יכול לקחת זמן. אני לא רוצה להשאר בכוח במקום שאני לא מעוניינת בו (כרגע אני לא מרגישה ככה אבל אני גם לא יותר מדיי מאוהבתת).  
 
תודה על הקריאה והיתי שמחה לשמוע את דעותיכם."
200305,1219,"היי, אז זה התחיל בזה שיש לי המון בעיות בזמנים ואני כל הזמן מאחרת כשאנחנו קובעות למרות שבזמן האחרון כבר פחות אבל היא כל הזמן מחפשת את הדברים הכי קטנים בשביל שנריב וכל פעם שהיא טיפה כועסת היא רבה איתי ופוגעת בי כי היא ממש חשובה לי ואני לא רוצה לאבד אותה.. כל פעם שאני כועסת עליה אני מתאפקת ושומרת הכל בלב ולא מספרת לאף אחד כלום כדי שלא יחממו אותי עליה עוד יותר אז כל הריבים שלנו עד עכשיו בגללה אבל בזמן האחרון אני שמה לב להתנהגות שלה כלפיי והיא פשוט לא מעריכה שום דבר שאני עושה בשבילה לדוגמא רבתי עם שתי בנות שהן בין החברות הטובות שלי בגללה כי הגנתי עליה והיא הבטיחה לי שעד שאני לא משלימה איתן היא לא משלימה איתן והיא השלימה אין וכל יום אני רואה אתה נמרחת עליהן מול הפרצוף שלי וזה ממש פוגע בי גם יש לה חבר והיא כל הזמן נמרחת על בנים וגם יש ל הרבה יותר חברים ממני בשכבה וכל פעם שאני נמצאת איתה וחברים שלה היא לא מתייחסת אליי בכלל ויש לנו גם חברה ממש טובה ואנחנו מן חבורה כזאת וכל הזמן הן צוחקות עליי שאנחנו ביחד ואומרות לי שאני שמנה וסתומה ומפגרת בגלל שאני מקבלת 70 במבחנים או 82 וזה מעליב ממש היא פשוט לא מבינה כמה שהיא חשובה לי אני אמות אם היא לא תהייה בחיים שלי יותר!   
היא ממש חשובה שלי אבל היא לא מעריכה כלום והיא לא מבינה שאני באמת אוהבת אותה אנחנו החברות הכי טובות ואני לא יודעת מה לעשות. 
אשמח אם תייעצו מה לעשות."
200306,1070,"שלום לכולם,  
אני בן 23, עשיתי צבא ואת שביל ישראל ואני מאוד אוהב את המדינה. לאחרונה התעוררו בי מחשבות שלא נותנות לי מנוח, אנסה להסביר אותן כמיטב יכולתי. 
 
מדינת ישראל הוקמה אחרי 2000 שנות גלות בטענה שהארץ הזאת הובטחה לנו על ידי אלוהים לפני אלפי שנים. 
אני חילוני ולא מאמין בתנ'ך מנקודת מבט דתית אלא רק כמסמך היסטורי. אני לא מאמין בבריאת העולם, גן עדן והמבול ומכך גם שלא מאמין שאלוהים נתן את הארץ לאברהם וצאצאיו. עם זאת אני יודע שמנקודת מבט היסטורית-ארכיאולוגית אכן 'עם ישראל' ישב בארץ הזאת (כנען) כבר לפני 3000 שנים אך הוגלה ממנה בכוח. כששבנו לארץ אחרי הגלות ישבו פה תושבים ערבים מקומיים שנמצאו פה כבר מאות שנים. הם ראו את אדמתם נשמטת מתחת לרגליהם (תרתי משמע) לאחר שהם, אבותיהם, אבי-אבותיהם וכן הלאה חיו בה מאות שנים. בעיניהם ""פתאום"" הגיעו יהודים שרוצים להקים מדינה יהודית על אדמתם (של הערבים). מאיפה הזכות שלנו להקים מדינה פה בישראל אחרי שלא חיינו פה אלפי שנים? במילים אחרות, מתוך יציאה מנקודת הנחה שאני לא אדם דתי מאמין, למה לי לחיות בארץ ישראל - the holy land ולא נאמר בקנדה?  
 
יכול להיות שהכנסתי פה כמה שאלות ורעיונות, בקיצור - אני צריך שתסדרו לי את הראש.  
תודה!"
200313,3921,"יש איזה חיילת אחת בבסיס שלנו שמאז שהיא הגיעה לא סבלתי אותה היא חושבת שכל העולם סובב סביבה וכולם חייבים לה משהו ומתנהגת כמו איזה בובת ברבי אנושית כל הזמן מסתכלת במראה מדברת על קניות ואיפור ומעבירה ביקורת על בנות אחרות [למה היא לא מתאפרת?מה זה השיער הזה?]כל מיני יציאות כאלו הזויות של ילדה מפונקת ושטחית. 
 
אני והיא לא מסתדרים בכלל והרבה פעמים היא כאילו מחפשת לעקוץ לרדת בכוונה. היא רבה איתי גם ליד חיילים אחרים.. השיא היה שיום אחד רבנו היא זרקה לי עקיצה על אבא שלי (שזה נושא רגיש אצלי ובגלל זה יש לי ת""ש מסוים) ופשוט הלכה ואני הלכתי אחריה ותפסתי לה את היד חזק ואמרתי לה שבחיים שלה היא לא תדבר על אבא שלי והיא זאת שהתחילה להרביץ לי ואני לא הרבצתי לה רק תפסתי לה את הידיים וסובבתי אותה הפוך כדי שלא תרביץ לי, והיא טוענת שכאב לה ואני הרבצתי לה ואני אלים ובלה בלה עוד אלף המצאות שאני לא יודע להתלבש (יום אחד היא אמרה לי הסתכלתי לך בפייסבוק וראיתי איך התלבשת ליציאה וחשכו עיניי, וכל הארון שלי מותגים בכלל פשוט סתומה והיא אומרת שזה חיקוי)ואין לי אותה בכלל בפייסבוק, 
מחפשת לעקוץ ליד כולם!!! ישבנו כולנו בשולחן ואיזה חבר אמר על איזה מישהי מהבסיס שדלוקה עליי כי היא נכנסת כל הזמן ומחפשת אותי אז היא אמרה ""כן אני ממש לא מבינה מה היא מוצאת בך כנראה אוהבת מכוערים"", כלמיני יציאות כאלו שמדליקות לי את הפיוז. (ואני לא מכוער בכלל ואפילו להפך) 
וגם אצלה הפיוז לא חסר בכלל גם כשהיא מתעצבנת היא מעיפה זורקת דברים וצועקת 
עד לכאן המערכת יחסים שלנו בערך 
 
אז אנחנו עושים בסיס סגור ויום אחד אני וחבר הבאנו בקבוק בלילה כי רצינו לשתות, חבר שלי הגאון (שנראה לי דלוק עליה) סיפר לה שאנחנו שותים והיא דפקה לנו בדלת ואמרה אני לוקחת את הבקבוק אני מחזירה לכם עוד מעט ואז היא החזירה את הבקבוק חצי ריק וחבר שלי שאל אותה לאן את הולכת אז היא אמרה סתם לעשות סיבוב בבסיס ואז היא הלכה. 
ואז פתאום חבר שלי אמר לי ללכת אחריה מהר לראות מה היא עושה כי היא מסתובבת מסטולה בבסיס והיא יכולה בטעות לפגוש איזה מפקד או קצין או נגד תורן ואז יראו שהיא מסטולה ויראו שאנחנו הבאנו שתייה והתחיל להלחיץ אותי שאנחנו נכנס מלא זמן לכלא ושאני חייב ללכת לראות איפה היא מסתובבת עכשיו ידעתי שזה יגרור ריב אבל הוא אמר שהוא לא יכול עליה והכניס אותי ללחץ ללכת להחזיר אותה מהר 
 
אז חיפשתי אותה בכל הבסיס ממש ואז ראיתי אותה בשביל שמוביל ליציאה מהבסיס איפה שיש שומרים אז באתי אליה ואמרתי לה למה היא הולכת לשם אז היא אמרה סתם בא לי לטייל וניסיתי בהתחלה בטוב ואמרתי לה שהיא לא יכולה ללכת לשם כי יש שם מפקדים והיא הולכת כמו מסטולה והיא עוד פעם התחילה עם התעוף, אתה לא תגיד לי לאן ללכת, (ואני הייתי מסטול רצח בעצמי) הייתי חייב לקחת אותה משם, אז היא התחילה לצעוק וסתמתי לה את הפה ולקחתי אותה למשרד ונעלתי אותנו והכוונה שלי הייתה רק שהיא תשתה מים ותרגע ותבין שהיא צריכה לחזור לחדר וללכת לישון וכשהבאתי לה מים היא התחילה לצעוק ולבכות ושפכה את כל המים וזרקה עליי חצי ממה שהיה במשרד על זה שלקחתי אותה בכוח והתחילה לבכות שהיא רוצה לצאת החוצה ולהרביץ לי ולהשתגע (ציינתי כבר שהיא משוגעת) ואז היא התחילה לדבר על דברים אחרים(כי כנראה הסטלה ממש באה לה בדילאיי)  
 
ואז לא יודע איך כשעמדתי היא באה אליי ונגעה לי בשיער אז ישר נישקתי אותה, ואז היא פתאום הפסיקה ואמרה לי אני אוהבת אותך, גם אתה אוהב אותי? ואז צחקתי ואמרתי לה שהיא מדברת שטויות ואז פתאום היא אמרה לי  באמת כי אם אתה לא אוהב אותי אל תעשה איתי שום דבר, רק אם אתה אוהב אותי אז אמרתי לה כןכןכן אוהב אותך, וממש התחרמנו ורציתי אבל לא היה קונדום, ועשינו כמעט הכל, והקטע הכי מצחיק זה שאיך שיצאנו משם היא פשוט התהפכה 180 מעלות והתחילה לצעוק ואם עודפעם אחת אתה תתפוס אותי בכוח אז אתה תראה מה אני אעשה לך ובלה בלה, כאילו ולא הבנתי לפני דקה את יורדת לי אחרי דקה את צועקת עליי. ואז יום למחרת היא אמרה  
 
אני לא אמרתי לך שאני אוהבת אותך זה אתה אמרת לי, אז אמרתי לה זה כדי להשתיק אותך כי את התחלת להגיד את זה, אז היא אומרת ממש לא, אני לא אמרתי לך זה אתה אמרת לי, אז אמרתי לה כן רק בשביל להזרים אותך, כי את אמרת ראשונה, והיא עד עכשוי מכחישה שהיא אמרה את זה בכלל ואומרת שאני אמרתי... 
 
יש מצב שזה סתם היה מהסטלה שלה או שהיא שקרנית??? 
כי אני חושב ובטוח שהיא מרגישה אליי משהו - והיא פשוט מתכחשת לעצמה !!!! 
ומה לעשות עם העניין שאני נמשך אליה ברמות שלא נמשכתי לאף אחת היא עושה לי את זה הכי שמישהי עשתה לי את זה בחיים מבחינת המראה אבל לא סובל את האופי שלה?!"
200314,1902,"היי לכולם, 
אני עובדת כבר למעלה משנתיים במשרד בחברה גדולה. אנחנו מחלקה של בערך 18 אנשים, העבודה עצמה לא קשה, השעות נוחות והאחראית מדהימה. 
יש רק בעיה אחת - רוב האנשים במשרד שלי (שהם בני 35 +, אני הכי צעירה שם) מתנהגים כמו ילדים בבית ספר יסודי אם לא גרוע יותר. אני אסביר - יש אצלנו איזשהו קטע לא ברור עם ארוחות צהריים. משום מה זה ממש סיפור וכמו שעושים מזה סיפור בסרטים בתיכונים האמריקאיים? אז ככה זה אצלנו. הכל מחולק לקבוצות מאוד ברורות, הכל שחור לבן ואתם לא תראו אף פעם אנשים מתערבבים בהפסקות האלה. וזה מוזר, הרי כולנו עובדים יחד! ויש דיבור בין כולם! 
בחצי שנה האחרונה התחילה תופעה ממש מגעילה - הקבוצה ה""הכי מקובלת"" במשרד שלנו התחילה לנדות אותי ואת החברה הכי טובה שלי מארוחות איתם. החברה שלי היא גם אישה בת 35 +, לא תגידו צעירה כמוני, ככה שספק אם זה עניין הגיל. אנחנו כן קצת שונות מהם במנטליות, היא יותר מגניבה ו""צעירה"" בנפשה יחסית לאחרים. אבל בכל זאת... אכלנו איתם קבוע במשך תקופה ארוכה, ואז פשוט באמצע החיים הם הפסיקו לקרוא לנו ואף כשהתעמתנו איתם לגבי זה הם אמרו לנו שדוגרי עדיף שלא נאכל איתם. ממש ככה! וזה לא שרבנו, או שפגענו בהם איכשהו. שום דבר! זה נהיה ממש מגעיל ומכוער, אפילו האחראית שלי פעם אחת התערבה בזה כאשר החברה שלי לא הייתה בעבודה מלא זמן והיא ראתה שאני אוכלת לבד. היא פשוט באה אליהם, אמרה משהו, ואז הם כן חזרו לאכול איתנו. אבל רק לתקופה קצרה, מהר מאוד זה חזר לקדמותו. הם פשוט אמרו איזה יום אחד שהם מפסיקים עם הארוחות המשותפות ומעכשיו כל אחד אוכל בנפרד. וכמובן שזה שקר והם המשיכו לאכול ביחד, פשוט בלעדינו.  
אני יודעת שזה לא אמור להזיז לי אבל זה כן מזיז לי. אפילו מאוד.זה עושה אווירה נוראית במשרד, אין לי שום חשק להשתתף בימי גיבוש או טיולים/חופשות שהחברה מארגנת לנו (לעובדים). אני גם לא ממש יכולה לעזוב, לפחות לא בזמן הקרוב, כי לאחרונה העלו לי את השכר משמעותית וכמו שציינתי קודם - העבודה ממש טובה, חוץ מהקטע הזה. מה לדעתכם אפשר לעשות בסיטואציה הזאת? איך מתמודדים עם זה בגיל בוגר? והאם קרה לכם שנתקלתם במשהו כזה אחרי תיכון, צבא וכו. באמת אשמח לדעת אם זאת תופעה נפוצה או משהו נדיר שאני חווה."
200320,1109,"היי, אני בת 14 בכיתה ט'. 
יש לי חברה טובה שהיא החצי השני שלי, ואני החצי השני שלה. היא חשובה לי יותר מכל אחד, (כן כולל המשפחה שלי וכולי...). 
היא לימדה אותי לצחוק ולהיות מאושרת, והיא הבנאדם היחיד שאיתו אני באמת צוחקת ומאושרת. 
כשאני מדמיינת את החיים שלי בלעדיה, הם חסרי משמעות לחלוטין.  
אנחנו תמיד מחזיקות ידיים כשאנחנו ישנות איפשהו ביחד, או פשוט שוכבות ביחד על המיטה ושותקות.  
לפעמים אנחנו יכולות ללכת לישון ביחד מחובקות, כפיות. 
קורה לפעמים שאנחנו מסתכלות אחת על השניה, האפים שלנו כמעט נוגעים זה בזה, ואני כמעט נותנת לה נשיקה בלי לשים לב.  
קראתי בחלק מהמקומות שזה אומר שאני כן אוהבת אותה, או לא אוהבת אותה, או לא בטוח.  
אבל אני חייבת לדעת.  
אני לא יכולה יותר ככה.  
להיות באי ידיעה הזאת.  
לרצות בכל נשמתי לנשק אותה אבל לעצור את עצמי ולהסתפק בהחזקת ידים של שתי חברות. רק שתי חברות.  
בגלל שאנחנו צריכות לעבור לתיכון, תכננתי לספר לה בסוף השנה. 
אבל הפחד שלי זה שאו שהיא לא תאהב אותי חזרה ונהיה באותו תיכון, או שהיא תאהב אותי חזרה ולא נהיה באותו תיכון.  
זה מפחיד אותי, ואני עוד בכלל לא יודעת אם אני באמת באמת אוהבת אותה, ואם אני אגלה שלא באמת אבל כבר הדבקתי על עצמי את זה שאני אוהבת בנות.  
עזרה בבקשהההה"
200330,1102,"אחד החברים שלי (שהכרתי השנה) יצא איתי.  
אחרי חצי שעה בערך הוא אמר לי ''בוא איתי לנוערים''  
(מקום כזה שהוא הולך אליו כל ימי חמישי, הוא פוגש שם ילדים בגיל שלנו, רוקד ובכללי לא ממש סיפר לי מה הוא עושה שם.)  
וזרמתי איתו.  
שהוא הסיע אותי, הוא אמר לי ''אני צריך לספר לך משהו'' ואמרתי לו מה, הוא אמר לי , אני מאמין בישו. אמרתי לו שזה לא ממש משנה לי במה הוא מאמין, ושלא בגלל זה אני חבר שלו.  
שהגענו, הגענו למקום כזה שהיה בו במה, ואורות , ומוזיקה, ובהתחלה באמת חשבתי שזאת מסיבה, או משהו כזה.  
אבל אז מישהי עלתה על הבמה, ושרה שיר, על ישו, והתחילה להתפלל, וכול מי שעמד לידי הוריד את הראש, הם עצמו עיניים, כולל חבר שלי, התחילו להתפלל..  
נורא נלחצתי ששמעתי אותה אומרת 'ישו'  
כי זה היה בבית כנסת, רק שיצאתי שמתי לב(המקום הוא של שלוש קומות, והבית כנסת בקומה השלישית)  
ויצאתי החוצה, חבר שלי בא אחריי, ואמר לי ''אתה כועס עליי?''  
ולא דיברתי איתו עד עכשיו.  
אני לא דתי , אבל אני מסורתי, והוא יודע את זה!  
אני הולך לבתי כנסת, מניח תפילין, שומר כשרות, וצם.  
הוא אמר לי שהוא לא חשב על זה בצורה של ''לגרום י להתנצר'' אלה בצורה של ''אני ואתה נעשה כיף''.  
לסלוח לו?לדבר איתו?מישהו יכוח לפרט לי מה זה יהודי משיחי?"
200333,1135,היי אסקפיפל ותודה לכל מי שקורא ומתייחס. בזמן האחרון אני נורא מתוסכלת. יצאתי עם מישהו חודש שהוא היה חבר של האקס שלי (שעם האקס שלי הייתי שלושה חודשים ולא באמת אהבתי אותו כמו את חבר שלו) אז אני וחבר של האקס יצאנו למרות שזה שובר את קוד הבנים ולא מוסרי והכל אבל אפדר לחשוב אני ןהאקס שלי לא היינו נשואים ויצאתי עם חבר שלו רק חודשים אחרי שנפרדנו. בקיצור מאד אהבתי לצאת איתו ונכון שזה לא התקדם למעבר לנשיקות אהל הייתה כימיה מאד טובה ומלפני שבועיים שקבענו והוא אמר שהוא מרגיש שחברים שלו שופטים אותו ושזה צריך להיגמר בינינו (קיבל החלטה ובחר בחברים שלו ששפטו אותו וזרקו לו הערות לגבי זה שזה לא מוסרי ולא יפה). זו פעם ראשונה שבאמת מישהו אפשר להגיד נפרד ממני ושזה נגמר ככה ועוד מסיבות שלא באמת בשליטתי ושאני מדגישה שהאקס כאילו התערב לי בחיים כי הוא לא הסכים לקשר בינינו עכשיו אני פשוט מתגעגעת כליו כלומר לחבר שלו ושהוא כתב לי 20 דקות לפני הסילבסטר אם אני יוצאת למסיבה ואז עניתי לו שאני אתל חברה והוא פשוט סינן ואז יום לאחר מכן גיליתי שהוא היה עם כמה בנות במסיבה כאב לי ברמות אני מתגעגעת אליו ויודעת שאני הדבר הכי רציני שהיה לו (כי בכל זאת יצאנו חודש) אבל אני מתגעגעת אליו ומתחרות על זה שזה לא היה יכול להימשך יותר ואני פשוט לא יודעת איך להמשיך הלאה
200336,1673,"היי אז קודם כל קצת רקע עלינו אני בן 21 והיא בת 18 ממש לפני גיוס אני והיא החברים הכי טובים אנחנו מאוד פתוחים אחד עם השניה ובסך הכל מערכת יחסים אוהבת עם העליות והמורדות שלה. 
קרוב לשנתיים ביחד כבר. 
בזמן האחרון אני חש ירידה בקשר, וויכוחים, ריבים, מנסים לעבוד על זה ביחד ואני חושב שאנחנו כן רוצים להתגבר על זה ו״לחזור״ לשלווה ולטוב שלנו. 
עם כל הבעיות צצה לי בעיה מהצד שלי, החברה שלי החליטה שאת הזמן שלה לפני הגיוס היא מנצלת עד הסוף, היא טסה לחו״ל עם שני חברות ומאוד פירגנתי לה ואנחנו גם טסנו לא מזמן ועכשיו היא החליטה שזה לא מספיק לה ושהיא ועוד חברה אחת רוצות לטוס לטיול שבעיקר סובב סביב מועדונים וחיי לילה מסיבות וכו׳...  
אמרתי לה שנדבר על זה וככה היה, פתחנו את הנושא ואני התנגדתי למהלך, אני מכיר את החברה הזאת טוב מאוד ויודע שהיא כמו רעל לסובבים אותה. 
החברה הזאת רווקה, שמעתי כבר עליה בפעמים אחרות שהיא הייתה בחו״ל ואני יודע מצוין מה עשתה שם כמובן שאני לא שופט וזה לא ענייני אבל זה ברור למה זה מצית לי נורה אדומה. 
אני יודע באופן ודאי שהן לבד במקום כזה בחו״ל זה בית זונות אחד גדול ולא הסכמתי ליעד שאליו החליטו לטוס. 
אמרתי לה בהכי כנות והסברתי את החששות שלי, אמרתי בפתיחות את דעתי על הטיול ואת הרצון שלה לקיים אותו ושלדעתי זה לוקח את המערכת יחסים הזאת צעד אחורה ומראה חוסר רצינות. 
חשוב לי לציין שלא הצבתי בפנייה שום אולטימטום, אמרתי לה שמבחינתי זה לא הגיוני שזה יקרה ושתחשוב על זה. 
בשיחה התווכחנו והיה לא נעים, היא לא הייתה קשובה ושלפה לי תשובות ש״רציתי״ לשמוע, סיימנו בזה שאני בעמדה שלי ושלא חייב להכריע הכל באותו שיחה. 
דעתי היא שהמעשים שלה יראו לי כבר את הדרך. 
המשכנו בחיינו ועכשיו הבנתי ממנה שהיא מתקדמת עם תכנון טיול עם אותה חברה למרות החילוקי דעות בנינו. 
מה לעשות? אני מרגיש שזה לא מתאים לי ושלא לוקחים אותי ברצינות, כיתד לפעול? תודה לעונים בבקשה לא להעביר הלאה"
200340,899,"אני חי עם אמא שלי ואחותי הגדולה. 
אחותי לא אחראית, לא מרוויחה הרבה ובבעיות כלכליות 
אמא שלי בחובות גם כן, ושתיהן לא מעניין אותן כלום רק לסיים את היום ואת החודש איכשהו וזהו 
אני בשלב שאני חייב להתקדם בחיים ואני מרגיש שהבית עוצר אותי 
אני אחראי על הכל ועל כל ההוצאות(אני לא משלם בעצמי אבל אני משלם הכל ורק אז אמא שלי ואחותי מחזירות לי) ואני עושה הכל בבית כי אין להן כח 
אני עובד בכמה עבודות, ושוקל לעזוב כי אני מרגיש שאם אעבור לגור לבד אוכל להתקדם יותר גם מבחינה כלכלית (אגור לבד בדירה לא גדולה יהיה בערך אותם הוצאות) וגם מבחינה זוגית, ומבחינה שאני לא אחזור עצבני כי שום דבר לא ""דופק"" בבית 
הבעיה שאמא שלי בגלל החובות ניתקה קשרים ואין לה כמעט חברות ואף אחד חוץ ממני ואחותי, ואני מפחד שהמעבר ישבור אותה.. 
אני גם לא חושב שאם אעזוב אוכל להסתדר מבחינה כלכלית וככה יותר לעזור לה אבל אני לא יודע איך להסביר לה את זה ולא בטוח שהן ידעו להתמודד, מצד שני אני רוצה שאחותי תתחיל לקחת יותר אחריות ואולי זו הדרך..."
